id,name,type
12676,退阴散,方剂
12677,退云散,方剂
12678,退肿散,方剂
12679,退肿束胎方,方剂
12680,退肿塌气散,方剂
12681,托毒丸,方剂
12682,托里当归汤,方剂
12683,托里定痛散,方剂
12684,托里茯苓汤,方剂
12685,托里护心丸,方剂
12686,托里建中汤,方剂
12687,托里解毒汤,方剂
12688,托里救苦神应丸,方剂
12689,托里排脓汤,方剂
12690,托里散,方剂
12691,托里透脓汤,方剂
12692,托里温经汤,方剂
12693,托里温中汤,方剂
12694,托里益青汤,方剂
12695,托里益中汤,方剂
12696,托里越鞠汤,方剂
12697,托胎丸,方剂
12698,托外膏,方剂
12699,托星散,方剂
12700,托药,方剂
12701,脱肛洗药,方剂
12702,脱花煎,方剂
12703,脱力丸,方剂
12704,脱衣散,方剂
12705,陀柏散,方剂
12706,陀僧膏,方剂
12707,陀僧散,方剂
12708,鮀甲散,方剂
12709,拓汤,方剂
12710,拓肿方,方剂
12711,唾调散,方剂
12712,瓦粉瓜蒌丸,方剂
12713,瓦垄丸,方剂
12714,腽肭补天丸,方剂
12715,腽肭脐丸,方剂
12716,外敷化筋散,方剂
12717,外敷活化散,方剂
12718,外敷麻药,方剂
12719,外敷生长散,方剂
12720,外敷正骨散,方剂
12721,外敷壮力散,方剂
12722,外护丹,方剂
12723,外伤散,方剂
12724,外消散,方剂
12725,外治异功散,方剂
12726,剜防安胎散,方剂
12727,丸宝饮,方剂
12728,丸圣丸,方剂
12729,完胞饮,方剂
12730,完璧散,方剂
12731,完带汤,方剂
12732,完肺饮,方剂
12733,完肌散,方剂
12734,晚蚕蛾散,方剂
12735,万安散,方剂
12736,万安汤,方剂
12737,万安丸,方剂
12738,万病黄精丸,方剂
12739,万病解毒丸,方剂
12740,万病散,方剂
12741,万病汤,方剂
12742,万病丸,方剂
12743,万病无忧酒,方剂
12744,万病无忧散,方剂
12745,万补丸,方剂
12746,万春膏,方剂
12747,万和散,方剂
12748,万化膏,方剂
12749,万金不易妙灵丹,方剂
12750,万金丹,方剂
12751,万金膏,方剂
12752,万金散,方剂
12753,万金丸,方剂
12754,万灵丹,方剂
12755,万灵夺命丹,方剂
12756,万灵膏,方剂
12757,万灵木香丸,方剂
12758,万灵散,方剂
12759,万灵丸,方剂
12760,万年延寿丹,方剂
12761,万全茯苓散,方剂
12762,万全散,方剂
12763,万全丸,方剂
12764,万全逍遥散,方剂
12765,万山观芦吸散,方剂
12766,万圣神应丹,方剂
12767,万胜散,方剂
12768,万氏润燥膏,方剂
12769,万寿地芝丸,方剂
12770,万寿香盒,方剂
12771,万寿香面,方剂
12772,万一丹,方剂
12773,万亿丸,方剂
12774,万益丹,方剂
12775,万应宝珍膏,方剂
12776,万应蝉花散,方剂
12777,万应吹喉散,方剂
12778,万应丹,方剂
12779,万应抵金散,方剂
12780,万应锭,方剂
12781,万应膏,方剂
12782,万应喉症散,方剂
12783,万应灵膏,方剂
12784,万应山楂丸,方剂
12785,万应太平丹,方剂
12786,万应丸,方剂
12787,万应午时茶,方剂
12788,万应延寿丹,方剂
12789,王不留行散,方剂
12790,王不留行汤,方剂
12791,王道无忧散,方剂
12792,王公汤,方剂
12793,忘痛汤,方剂
12794,忘忧散,方剂
12795,望梅丸,方剂
12796,威灵仙散,方剂
12797,威灵仙丸,方剂
12798,威喜丸,方剂
12799,葳蕤散,方剂
12800,葳蕤汤,方剂
12801,煨姜丸,方剂
12802,煨肾散,方剂
12803,煨肾丸,方剂
12804,围毒散,方剂
12805,围药,方剂
12806,围药铁井栏,方剂
12807,桅连清肺饮,方剂
12808,桅萸丸,方剂
12809,桅子豉汤,方剂
12810,桅子金花丸,方剂
12811,桅子仁散,方剂
12812,桅子仁汤,方剂
12813,桅子散,方剂
12814,苇归补中场,方剂
12815,苇归胶艾汤,方剂
12816,苇归疏肝汤,方剂
12817,苇茎加滑石杏仁汤,方剂
12818,苇茎汤,方剂
12819,苇芷汤,方剂
12820,萎贝散,方剂
12821,萎蕤散,方剂
12822,萎蕤汤,方剂
12823,卫睾丸,方剂
12824,卫经丹,方剂
12825,卫生宝,方剂
12826,卫生宝丹,方剂
12827,卫生丹,方剂
12828,卫生防疫宝丹,方剂
12829,卫生润肠丸,方剂
12830,卫生汤,方剂
12831,卫真汤,方剂
12832,胃爱散,方剂
12833,胃爱丸,方剂
12834,胃风汤,方剂
12835,胃关煎,方剂
12836,胃关散,方剂
12837,胃乐,方剂
12838,胃灵丹,方剂
12839,胃苓散,方剂
12840,胃苓汤,方剂
12841,胃苓丸,方剂
12842,胃苓五皮汤,方剂
12843,胃气痛丸,方剂
12844,胃痛宁,方剂
12845,胃胀汤,方剂
12846,喂癣吹药,方剂
12847,猬艾丸,方剂
12848,猬皮散,方剂
12849,猬皮丸,方剂
12850,魏灵丹,方剂
12851,魏香散,方剂
12852,温白丸,方剂
12853,温胞散,方剂
12854,温补汤,方剂
12855,温补逍遥散,方剂
12856,温肠丸,方剂
12857,温冲汤,方剂
12858,温肺定喘汤,方剂
12859,温肺桂枝汤,方剂
12860,温肺汤,方剂
12861,温肺丸,方剂
12862,温风散,方剂
12863,温宫丸,方剂
12864,温降汤,方剂
12865,温解散,方剂
12866,温经定痛汤,方剂
12867,温经活络丹,方剂
12868,温经胶附丸,方剂
12869,温经暖宫丸,方剂
12870,温经摄血汤,方剂
12871,温经通络膏,方剂
12872,温经丸,方剂
12873,温经益元汤,方剂
12874,温精毓子丹,方剂
12875,温络汤,方剂
12876,温脾清痢钦,方剂
12877,温脾散,方剂
12878,温脾汤,方剂
12879,温脾丸,方剂
12880,温脐化湿汤,方剂
12881,温脐丸,方剂
12882,温气煮散,方剂
12883,温清丸,方剂
12884,温清饮,方剂
12885,温泉汤,方剂
12886,温肾扶脾汤,方剂
12887,温肾降逆汤,方剂
12888,温肾散,方剂
12889,温肾汤,方剂
12890,温肾调气汤,方剂
12891,温肾消水汤,方剂
12892,温肾止呕汤,方剂
12893,温髓汤,方剂
12894,温通汤,方剂
12895,温土汤,方剂
12896,温土毓麟汤,方剂
12897,温卫汤,方剂
12898,温胃丹,方剂
12899,温胃丁香散,方剂
12900,温胃化痰丸,方剂
12901,温胃健脾丸,方剂
12902,温胃散,方剂
12903,温胃汤,方剂
12904,温胃丸,方剂
12905,温胃丸,方剂
12906,温胃饮,方剂
12907,温煦丹,方剂
12908,温胰汤,方剂
12909,温脏汤,方剂
12910,温脏丸,方剂
12911,温中白术丸,方剂
12912,温中煎,方剂
12913,温中降气丸,方剂
12914,温中良姜丸,方剂
12915,温中平胃散,方剂
12916,温中散,方剂
12917,温中散,方剂
12918,温中汤,方剂
12919,温中丸,方剂
12920,温中益气汤,方剂
12921,温中止痛汤,方剂
12922,温中止吐汤,方剂
12923,温中坐药,方剂
12924,文蛤散,方剂
12925,文蛤汤,方剂
12926,文圣散,方剂
12927,文武膏,方剂
12928,文星丹,方剂
12929,闻香散,方剂
12930,挝脾汤,方剂
12931,挝癖散,方剂
12932,蜗蜂丹,方剂
12933,蜗膏水,方剂
12934,蜗牛柏霜散,方剂
12935,蜗牛膏,方剂
12936,蜗牛散,方剂
12937,蜗牛丸,方剂
12938,沃雪汤,方剂
12939,卧龙丹,方剂
12940,握宣丸,方剂
12941,乌白丸,方剂
12942,乌倍散,方剂
12943,乌沉降气汤,方剂
12944,乌沉汤,方剂
12945,乌豉膏,方剂
12946,乌雌鸡切面羹,方剂
12947,乌雌鸡肉粥,方剂
12948,乌豆煎,方剂
12949,乌豆汤,方剂
12950,乌豆丸,方剂
12951,乌豆威灵汤,方剂
12952,乌发丸,方剂
12953,乌风决明丸,方剂
12954,乌附膏,方剂
12955,乌附椒姜汤,方剂
12956,乌附麻辛桂姜汤,方剂
12957,乌附汤,方剂
12958,乌附通气汤,方剂
12959,乌骨鸡丸,方剂
12960,乌喙丸,方剂
12961,乌获追脓散,方剂
12962,乌鸡白凤丸,方剂
12963,乌鸡肝粥,方剂
12964,乌鸡臛,方剂
12965,乌鸡煎,方剂
12966,乌鸡散,方剂
12967,乌鸡汤,方剂
12968,乌鸡丸,方剂
12969,乌鸡饮,方剂
12970,乌鸡脂粥,方剂
12971,乌及散,方剂
12972,乌姜丸,方剂
12973,乌椒煎,方剂
12974,乌椒汤,方剂
12975,乌金饼子,方剂
12976,乌金擦牙药,方剂
12977,乌金膏,方剂
12978,乌金煎,方剂
12979,乌金硇砂饼子,方剂
12980,乌金散,方剂
12981,乌金丸,方剂
12982,乌鲤鱼汤,方剂
12983,乌龙丹,方剂
12984,乌龙胆,方剂
12985,乌龙膏,方剂
12986,乌龙解毒散,方剂
12987,乌龙散,方剂
12988,乌龙汤,方剂
12989,乌龙丸,方剂
12990,乌麻散,方剂
12991,乌梅八珍汤,方剂
12992,乌梅甘草汤,方剂
12993,乌梅膏,方剂
12994,乌梅黄连丸,方剂
12995,乌梅煎,方剂
12996,乌梅木瓜汤,方剂
12997,乌梅散,方剂
12998,乌梅山萸汤,方剂
12999,乌梅四物汤,方剂
13000,乌梅汤,方剂
13001,乌梅丸,方剂
13002,乌梅饮,方剂
13003,乌梅粥,方剂
13004,乌茜汤,方剂
13005,乌翣膏,方剂
13006,乌扇丸,方剂
13007,乌蛇膏,方剂
13008,乌蛇浸酒,方剂
13009,乌蛇驱风汤,方剂
13010,乌蛇散,方剂
13011,乌蛇搜风汤,方剂
13012,乌蛇汤,方剂
13013,乌蛇丸,方剂
13014,乌神散,方剂
13015,乌术丸,方剂
13016,乌头赤石脂丸,方剂
13017,乌头粉,方剂
13018,乌头桂枝汤,方剂
13019,乌头煎,方剂
13020,乌头煎丸,方剂
13021,乌头摩风膏,方剂
13022,乌头散,方剂
13023,乌头丸,方剂
13024,乌头药,方剂
13025,乌丸子,方剂
13026,乌犀膏,方剂
13027,乌犀角膏,方剂
13028,乌犀散,方剂
13029,乌犀天麻丸,方剂
13030,乌犀丸,方剂
13031,乌蝎六君子汤,方剂
13032,乌蝎四君子汤,方剂
13033,乌蝎丸,方剂
13034,乌辛茶,方剂
13035,乌星膏,方剂
13036,乌须方,方剂
13037,乌须膏,方剂
13038,乌须固本丸,方剂
13039,乌须固齿方,方剂
13040,乌须还少丹,方剂
13041,乌须酒,方剂
13042,乌须明目丸,方剂
13043,乌须延年豆,方剂
13044,乌须药酒,方剂
13045,乌须种子方,方剂
13046,乌玄汤,方剂
13047,乌鸦散,方剂
13048,乌羊膏,方剂
13049,乌药半夏汤,方剂
13050,乌药沉香散,方剂
13051,乌药散,方剂
13052,乌药顺气散,方剂
13053,乌药丸,方剂
13054,乌银丸,方剂
13055,乌罂散,方剂
13056,乌鱼骨散,方剂
13057,乌玉丸,方剂
13058,乌云膏,方剂
13059,乌云散,方剂
13060,乌贼骨散,方剂
13061,乌贼骨汤,方剂
13062,乌贼鱼骨散,方剂
13063,乌贼鱼骨丸,方剂
13064,乌髭揩牙药,方剂
13065,乌紫金丸,方剂
13066,无碍丸,方剂
13067,无比地黄丸,方剂
13068,无比膏,方剂
13069,无比蔓荆子汤,方剂
13070,无比散,方剂
13071,无比薯蓣丸,方剂
13072,无比丸,方剂
13073,无比饮子,方剂
13074,无敌丸,方剂
13075,无定河饮,方剂
13076,无痕散,方剂
13077,无花汤,方剂
13078,无极丸,方剂
13079,无价宝,方剂
13080,无价保真丸,方剂
13081,无名丸,方剂
13082,无名异散,方剂
13083,无上神丹,方剂
13084,无食膏,方剂
13085,无食子散,方剂
13086,无食子丸,方剂
13087,无忧散,方剂
13088,无忧汤,方剂
13089,无忧丸,方剂
13090,芜槟丸,方剂
13091,芜菁子粥,方剂
13092,芜荑散,方剂
13093,芜荑丸,方剂
13094,芜荑消疳汤,方剂
13095,吴婆散,方剂
13096,吴仙丹,方剂
13097,吴萸木瓜汤,方剂
13098,吴萸汤,方剂
13099,吴萸天水散,方剂
13100,吴茱黄汤,方剂
13101,吴茱萸根散,方剂
13102,吴茱萸煎,方剂
13103,吴茱萸软膏,方剂
13104,吴茱萸散,方剂
13105,吴茱萸丸,方剂
13106,吴茱萸粥,方剂
13107,梧桐叶散,方剂
13108,梧桐濯足汤,方剂
13109,蜈蚣饯,方剂
13110,蜈蚣散,方剂
13111,蜈蚣油,方剂
13112,蜈蚣油膏,方剂
13113,蜈甲散,方剂
13114,五白散,方剂
13115,五百丸,方剂
13116,五百丸子,方剂
13117,五宝丹,方剂
13118,五宝散,方剂
13119,五宝饮,方剂
13120,五倍枯矾散,方剂
13121,五倍汤,方剂
13122,五痹散,方剂
13123,五痹汤,方剂
13124,五补人参丸,方剂
13125,五补散,方剂
13126,五补丸,方剂
13127,五参散,方剂
13128,五参丸,方剂
13129,五蟾丸,方剂
13130,五胆膏,方剂
13131,五胆丸,方剂
13132,五胆偃月坠翳丸,方剂
13133,五得汤,方剂
13134,五德丸,方剂
13135,五疔五发奇效丸,方剂
13136,五毒丹,方剂
13137,五毒膏,方剂
13138,五粉糕,方剂
13139,五服分消丸,方剂
13140,五福膏,方剂
13141,五福化毒丹,方剂
13142,五福散,方剂
13143,五福延寿丹,方剂
13144,五福饮,方剂
13145,五疳丸,方剂
13146,五疳消食丸,方剂
13147,五膈翻胃散,方剂
13148,五膈宽中散,方剂
13149,五膈散,方剂
13150,五膈丸,方剂
13151,五根汤,方剂
13152,五根熏洗方,方剂
13153,五更泻止汤,方剂
13154,五谷丹,方剂
13155,五果茶,方剂
13156,五海瘿瘤丸,方剂
13157,五行汤,方剂
13158,五黑散,方剂
13159,五虎丹,方剂
13160,五虎二陈汤,方剂
13161,五虎散,方剂
13162,五虎搜山方,方剂
13163,五虎下西川,方剂
13164,五虎追风散,方剂
13165,五虎追风汤,方剂
13166,五花散,方剂
13167,五花汤,方剂
13168,五花丸,方剂
13169,五黄膏,方剂
13170,五黄散,方剂
13171,五黄汤,方剂
13172,五黄丸,方剂
13173,五灰膏,方剂
13174,五灰散,方剂
13175,五积丹,方剂
13176,五积散,方剂
13177,五积丸,方剂
13178,五加减正气散,方剂
13179,五加皮酒,方剂
13180,五加皮散,方剂
13181,五加皮汤,方剂
13182,五加皮丸,方剂
13183,五加皮饮,方剂
13184,五加散,方剂
13185,五煎膏,方剂
13186,五将丸,方剂
13187,五解散,方剂
13188,五解汤,方剂
13189,五精酒,方剂
13190,五精丸,方剂
13191,五九散,方剂
13192,五君子煎,方剂
13193,五雷丹,方剂
13194,五厘散,方剂
13195,五淋白浊丸,方剂
13196,五淋散,方剂
13197,五淋汤,方剂
13198,五灵丹,方剂
13199,五灵散,方剂
13200,五灵丸,方剂
13201,五灵脂含化丸,方剂
13202,五灵脂散,方剂
13203,五灵脂汤,方剂
13204,五灵脂丸,方剂
13205,五苓加附子商陆汤,方剂
13206,五苓散加防已桂枝薏仁方,方剂
13207,五苓苏木汤,方剂
13208,五龙膏,方剂
13209,五龙散,方剂
13210,五龙丸,方剂
13211,五美丹,方剂
13212,五美散,方剂
13213,五妙散,方剂
13214,五磨饮,方剂
13215,五磨饮子,方剂
13216,五拗汤,方剂
13217,五皮散,方剂
13218,五皮汤,方剂
13219,五皮饮,方剂
13220,五奇汤,方剂
13221,五仁丸,方剂
13222,五色灵药,方剂
13223,五伤汤,方剂
13224,五神丹,方剂
13225,五神返魂丹,方剂
13226,五神膏,方剂
13227,五神散,方剂
13228,五神汤,方剂
13229,五神丸,方剂
13230,五肾丸,方剂
13231,五生膏,方剂
13232,五生丸,方剂
13233,五生饮,方剂
13234,五圣丹,方剂
13235,五圣散,方剂
13236,五圣汤,方剂
13237,五圣丸,方剂
13238,五石膏,方剂
13239,五石软膏,方剂
13240,五石丸,方剂
13241,五兽三匮丹,方剂
13242,五兽饮,方剂
13243,五通膏,方剂
13244,五通散,方剂
13245,五通丸,方剂
13246,五痛丸,方剂
13247,五退还光丸,方剂
13248,五退散,方剂
13249,五退散,方剂
13250,五蜕散,方剂
13251,五纬丸,方剂
13252,五痿汤,方剂
13253,五味槟榔丸,方剂
13254,五味补骨脂丸,方剂
13255,五味活血汤,方剂
13256,五味清浊散,方剂
13257,五味散,方剂
13258,五味沙棘散,方剂
13259,五味麝香饼子,方剂
13260,五味麝香丸,方剂
13261,五味汤,方剂
13262,五味丸,方剂
13263,五味五皮饮,方剂
13264,五味消毒化疔饮,方剂
13265,五味竹叶汤,方剂
13266,五味子汤,方剂
13267,五味子丸,方剂
13268,五瘟丹,方剂
13269,五乌丸,方剂
13270,五五丹,方剂
13271,五物煎,方剂
13272,五物汤,方剂
13273,五物香薷汤,方剂
13274,五仙丹,方剂
13275,五仙散,方剂
13276,五仙丸,方剂
13277,五鲜饮,方剂
13278,五痫丸,方剂
13279,五香白术散,方剂
13280,五香串,方剂
13281,五香夺命丹,方剂
13282,五香膏,方剂
13283,五香蠲痛丸,方剂
13284,五香连翘汤,方剂
13285,五香流气饮,方剂
13286,五香拈痛丸,方剂
13287,五香散,方剂
13288,五香汤,方剂
13289,五香丸,方剂
13290,五香追毒丸,方剂
13291,五效丸,方剂
13292,五邪汤,方剂
13293,五泻汤,方剂
13294,五秀重明丸,方剂
13295,五噎散,方剂
13296,五噎丸,方剂
13297,五叶汤,方剂
13298,五益膏,方剂
13299,五阴煎,方剂
13300,五音锭,方剂
13301,五饮汤,方剂
13302,五饮丸,方剂
13303,五瘿丸,方剂
13304,五郁汤,方剂
13305,五云宫秘授固真丹,方剂
13306,五珍丹,方剂
13307,五蒸汤,方剂
13308,五蒸丸,方剂
13309,五汁肺丸,方剂
13310,五汁膏,方剂
13311,五汁煎,方剂
13312,五汁饮,方剂
13313,五汁饮子,方剂
13314,五芝地仙金髓丹,方剂
13315,五枝膏,方剂
13316,五枝汤,方剂
13317,五枝洗剂,方剂
13318,五痔散,方剂
13319,五铢散,方剂
13320,五子散,方剂
13321,五子丸,方剂
13322,五子益肾补元丸,方剂
13323,午时茶,方剂
13324,武侯行军散,方剂
13325,戊己汤,方剂
13326,戊戌酒,方剂
13327,戊已丸,方剂
13328,误耗益气汤,方剂
13329,误消健脾汤,方剂
13330,西地清络饮,方剂
13331,西瓜膏,方剂
13332,西瓜霜,方剂
13333,西黄化毒丹,方剂
13334,西黄丸,方剂
13335,西连承气汤,方剂
13336,西羚白虎汤,方剂
13337,西羚三汁饮,方剂
13338,西珀至宝丹,方剂
13339,西圣复煎丸,方剂
13340,西王母四重散,方剂
13341,西洋十宝散,方剂
13342,息贲汤,方剂
13343,息贲丸,方剂
13344,息沸饮,方剂
13345,息氛汤,方剂
13346,息焚安胎汤,方剂
13347,稀涎散,方剂
13348,犀地元参汤,方剂
13349,犀黄散,方剂
13350,犀黄丸,方剂
13351,犀黄饮,方剂
13352,犀角大黄汤,方剂
13353,犀角丹,方剂
13354,犀角地黄丸,方剂
13355,犀角地榆丸,方剂
13356,犀角甘桔汤,方剂
13357,犀角化毒丹,方剂
13358,犀角化毒丸,方剂
13359,犀角煎,方剂
13360,犀角三黄汤,方剂
13361,犀角散,方剂
13362,犀角升麻汤,方剂
13363,犀角汤,方剂
13364,犀角丸,方剂
13365,犀角消毒饮,方剂
13366,犀角玄参汤,方剂
13367,犀角饮,方剂
13368,犀角饮子,方剂
13369,犀角止红丹,方剂
13370,犀羚三黄汤,方剂
13371,锡灰膏,方剂
13372,锡类散,方剂
13373,豨桐丸,方剂
13374,豨莶杜术汤,方剂
13375,豨莶丸,方剂
13376,豨莶至阳汤,方剂
13377,豨莶至阴汤,方剂
13378,蜥蜴丸,方剂
13379,洗齿白芷散,方剂
13380,洗刀散,方剂
13381,洗毒散,方剂
13382,洗毒汤,方剂
13383,洗风散,方剂
13384,洗肝胆车前子散,方剂
13385,洗肝散,方剂
13386,洗肝汤,方剂
13387,洗疳汤,方剂
13388,洗疥药,方剂
13389,洗轮散,方剂
13390,洗面如玉膏,方剂
13391,洗面香皂丸,方剂
13392,洗面药,方剂
13393,洗面玉容方,方剂
13394,洗脾饮,方剂
13395,洗髓丹,方剂
13396,洗塌散,方剂
13397,洗香丸,方剂
13398,洗心散,方剂
13399,洗心汤,方剂
13400,洗癣酊,方剂
13401,洗眼方,方剂
13402,洗眼防风汤,方剂
13403,洗眼黄连散,方剂
13404,洗眼黄连汤,方剂
13405,洗眼连竹汤,方剂
13406,洗眼秦皮汤,方剂
13407,洗眼三黄汤,方剂
13408,洗眼散,方剂
13409,洗眼生地黄汤,方剂
13410,洗眼汤,方剂
13411,洗眼玉明散,方剂
13412,洗眼紫金膏,方剂
13413,洗药二参汤,方剂
13414,洗药方,方剂
13415,洗阴散,方剂
13416,洗痔极效方,方剂
13417,洗痔金花散,方剂
13418,洗痔汤,方剂
13419,洗痔枳壳汤,方剂
13420,洗痔肿痛方,方剂
13421,徙薪饮,方剂
13422,细辛醋糊剂,方剂
13423,细辛膏,方剂
13424,细辛黄柏散,方剂
13425,细辛煎,方剂
13426,细辛散,方剂
13427,细辛汤,方剂
13428,细辛丸,方剂
13429,细辛五味子汤,方剂
13430,虾蟆散,方剂
13431,虾蟆丸,方剂
13432,霞龄散,方剂
13433,霞天膏,方剂
13434,下胞煎,方剂
13435,下便毒方,方剂
13436,下虫散,方剂
13437,下虫丸,方剂
13438,下疳八宝丹,方剂
13439,下疳膏,方剂
13440,下疳散,方剂
13441,下积丸,方剂
13442,下气汤,方剂
13443,下取通经丸,方剂
13444,下乳散,方剂
13445,下乳汤,方剂
13446,下乳天浆散,方剂
13447,下乳涌泉散,方剂
13448,下胎散,方剂
13449,下痰丸,方剂
13450,下消六味汤,方剂
13451,下瘀血汤,方剂
13452,仙传百草霜丸,方剂
13453,仙传三妙膏,方剂
13454,仙传史国公浸酒,方剂
13455,仙传午时茶,方剂
13456,仙传至宝丹,方剂
13457,仙传紫金膏,方剂
13458,仙方点白还黑丹,方剂
13459,仙方隔纸膏,方剂
13460,仙方固真丹,方剂
13461,仙鹤草槟芽粉,方剂
13462,仙鹤草膏,方剂
13463,仙黄花膏,方剂
13464,仙酒,方剂
13465,仙灵酒,方剂
13466,仙灵脾浸膏,方剂
13467,仙灵脾散,方剂
13468,仙灵脾丸,方剂
13469,仙露汤,方剂
13470,仙露饮,方剂
13471,仙螺胶,方剂
13472,仙茅酒,方剂
13473,仙茅丸,方剂
13474,仙人散,方剂
13475,仙授立刻回生丹,方剂
13476,仙遗粮汤,方剂
13477,仙掌丸,方剂
13478,仙正散,方剂
13479,仙子散,方剂
13480,掀肿膏,方剂
13481,鲜角膏,方剂
13482,鲜石斛膏,方剂
13483,鲜小蓟根汤,方剂
13484,衔化丸,方剂
13485,痫症镇心丸,方剂
13486,陷水散,方剂
13487,陷胸承气汤,方剂
13488,陷胸青龙汤,方剂
13489,陷胸汤,方剂
13490,陷胸泻心汤,方剂
13491,相传汤,方剂
13492,香艾芎归饮,方剂
13493,香白芷散,方剂
13494,香鳔汤,方剂
13495,香饼子,方剂
13496,香参散,方剂
13497,香参丸,方剂
13498,香插皮丹,方剂
13499,香茶散,方剂
13500,香蟾散,方剂
13501,香蟾丸,方剂
13502,香橙饼,方剂
13503,香橙汤,方剂
13504,香豉散,方剂
13505,香豉汤,方剂
13506,香豉丸,方剂
13507,香豆散,方剂
13508,香肚丸,方剂
13509,香儿粉,方剂
13510,香儿散,方剂
13511,香发散,方剂
13512,香矾丹,方剂
13513,香矾散,方剂
13514,香矾丸,方剂
13515,香肥皂,方剂
13516,香粉散,方剂
13517,香茯苓散,方剂
13518,香附八物汤,方剂
13519,香附饼,方剂
13520,香附丹,方剂
13521,香附地榆汤,方剂
13522,香附膏,方剂
13523,香附瓜蒌青黛丸,方剂
13524,香附胶艾丸,方剂
13525,香附六一汤,方剂
13526,香附散,方剂
13527,香附丸,方剂
13528,香附芎归汤,方剂
13529,香附子散,方剂
13530,香附子饮,方剂
13531,香膏,方剂
13532,香葛汤,方剂
13533,香瓜汤,方剂
13534,香瓜丸,方剂
13535,香归钦,方剂
13536,香归止痛散,方剂
13537,香桂六合汤,方剂
13538,香桂散,方剂
13539,香桂汤,方剂
13540,香桂丸,方剂
13541,香槐散,方剂
13542,香黄散,方剂
13543,香鲫膏,方剂
13544,香荚散,方剂
13545,香甲散,方剂
13546,香甲丸,方剂
13547,香胶散,方剂
13548,香椒散,方剂
13549,香疥药,方剂
13550,香荆散,方剂
13551,香橘饼,方剂
13552,香橘散,方剂
13553,香橘汤,方剂
13554,香橘丸,方剂
13555,香橘饮,方剂
13556,香壳散,方剂
13557,香壳丸,方剂
13558,香腊膏,方剂
13559,香蜡膏,方剂
13560,香榔妙应丸,方剂
13561,香棱丸,方剂
13562,香连化滞汤,方剂
13563,香连散,方剂
13564,香连生化汤,方剂
13565,香连四物汤,方剂
13566,香连丸,方剂
13567,香连治中汤,方剂
13568,香连猪肚丸,方剂
13569,香莲散,方剂
13570,香莲汤,方剂
13571,香楝酒,方剂
13572,香灵散,方剂
13573,香灵丸,方剂
13574,香苓散,方剂
13575,香铃散,方剂
13576,香龙散,方剂
13577,香鳗,方剂
13578,香茗散,方剂
13579,香墨散,方剂
13580,香墨丸,方剂
13581,香墨汁,方剂
13582,香木洗剂,方剂
13583,香牛饮,方剂
13584,香平丸,方剂
13585,香朴散,方剂
13586,香朴四君子汤,方剂
13587,香朴汤,方剂
13588,香朴丸,方剂
13589,香清饼,方剂
13590,香茸六味丸,方剂
13591,香茸丸,方剂
13592,香薷散,方剂
13593,香薷散暑汤,方剂
13594,香薷缩脾饮,方剂
13595,香薷汤,方剂
13596,香薷丸,方剂
13597,香薷饮,方剂
13598,香乳散,方剂
13599,香沙丸,方剂
13600,香砂二陈汤,方剂
13601,香砂和中汤,方剂
13602,香砂宽中散,方剂
13603,香砂理中丸,方剂
13604,香砂六君子汤,方剂
13605,香砂平胃散,方剂
13606,香砂平胃丸,方剂
13607,香砂七气汤,方剂
13608,香砂生化汤,方剂
13609,香砂四物汤,方剂
13610,香砂丸,方剂
13611,香砂养胃汤,方剂
13612,香砂养胃丸,方剂
13613,香砂枳术丸,方剂
13614,香蛇酒,方剂
13615,香身丸,方剂
13616,香柿理中汤,方剂
13617,香术散,方剂
13618,香术丸,方剂
13619,香苏葱豉汤,方剂
13620,香苏二陈汤,方剂
13621,香苏散,方剂
13622,香苏五皮饮,方剂
13623,香苏饮,方剂
13624,香粟散,方剂
13625,香粟饮子,方剂
13626,香桃串,方剂
13627,香桅平肝饮,方剂
13628,香蝎丸,方剂
13629,香芎散,方剂
13630,香芎汤,方剂
13631,香芎丸,方剂
13632,香芎油,方剂
13633,香胭脂散,方剂
13634,香衣辟汗方,方剂
13635,香饮子,方剂
13636,香油,方剂
13637,香橼甘蔗汤,方剂
13638,香橼丸,方剂
13639,香芷汤,方剂
13640,香朱散,方剂
13641,香珠散,方剂
13642,响铃息鸣汤,方剂
13643,象皮膏,方剂
13644,橡实汤,方剂
13645,消斑化疹汤,方剂
13646,消斑青黛饮,方剂
13647,消斑散,方剂
13648,消补兼施汤,方剂
13649,消虫神奇丹,方剂
13650,消愁汤,方剂
13651,消串丹,方剂
13652,消丹饮,方剂
13653,消导饮,方剂
13654,消疔散,方剂
13655,消疔泻毒丸,方剂
13656,消毒百应丸,方剂
13657,消毒达原丸,方剂
13658,消毒膏,方剂
13659,消毒黄金散,方剂
13660,消毒宽喉散,方剂
13661,消毒溃坚汤,方剂
13662,消毒利黄汤,方剂
13663,消毒凉膈散,方剂
13664,消毒麻仁丸,方剂
13665,消毒青黛饮,方剂
13666,消毒散,方剂
13667,消毒丸,方剂
13668,消毒五圣汤,方剂
13669,消毒犀角饮子,方剂
13670,消毒饮,方剂
13671,消毒饮子,方剂
13672,消矾丸,方剂
13673,消风百解散,方剂
13674,消风败毒散,方剂
13675,消风除热汤,方剂
13676,消风导赤汤,方剂
13677,消风定痛散,方剂
13678,消风返正汤,方剂
13679,消风化痰汤,方剂
13680,消风清热饮,方剂
13681,消风清燥汤,方剂
13682,消风汤,方剂
