"10963","白芷散",""
"10964","白芷散",""
"10965","白芷散",""
"10966","白芷散",""
"10967","白芷散",""
"10968","白芷散",""
"10969","白芷膏",""
"10970","白芷膏",""
"10971","白花丸",""
"10972","白花饮",""
"11022"," 一扫光散",""
"10973","白花膏",""
"10974","白杏膏",""
"10975","白芥丸",""
"10976","白疔散",""
"10977","白疕丸",""
"10978","白灵丹",""
"10979","白灵药",""
"10980","白灵药",""
"10981","白附丸",""
"10982","白附丸",""
"10983","白附丹",""
"10984","白附汤",""
"10985","白驳片",""
"10986","白英丸",""
"10987","白苓汤",""
"10988","白茅汤",""
"10989","白茅汤",""
"10990","白矾丸",""
"10991","白矾丸",""
"10992","白矾丸",""
"10993","白矾丸",""
"10994","白矾丸",""
"10995"," 白矾酊",""
"10996","白矾散",""
"10998","白矾散",""
"10999","白矾散",""
"11000","白矾散",""
"11001","白矾散",""
"11002","白矾散",""
"11003","白矾散",""
"11004","白矾散",""
"11005","白矾散",""
"11006","白矾散",""
"11007","白矾散",""
"11008","白矾散",""
"11009","白矾散",""
"11010","白矾散",""
"11011","白矾散",""
"11012","白矾散",""
"11013","白矾散",""
"11014","白矾散",""
"11015","白矾散",""
"11016","白矾散",""
"11017","白矾煎",""
"11018"," 一醉膏",""
"11019"," 一擦光",""
"11020"," 一井金散",""
"11021","黄耆十四味丸",""
"11106","枳实汤",""
"11023","　一捏金散",""
"11024","黄耆五味子散",""
"11025","黄耆六君子汤",""
"11026","　一柴胡饮",""
"11027","白矾膏",""
"11028","黄耆防风饮子",""
"11029","　一捻金丸",""
"11030","白虎丹",""
"11031","黄芩黄连甘草汤",""
"11032","  一捻金散",""
"11033","白虎汤",""
"11034","白果汤",""
"11035","黄连香附桃仁丸",""
"11036","白金丸",""
"11037","  一捻金散",""
"11038","黄耆人参牡蛎汤",""
"11039","白金丹",""
"11040","　一捻金散",""
"11041","白金散",""
"11042","黄耆桂枝五物汤",""
"11043","白金散",""
"11044","黄芩加半夏生姜汤",""
"11045","　一捻金散",""
"11046","黄连竹茹橘皮半夏汤",""
"11047","白金散",""
"11048","　一捻金散",""
"11049","黄耆芍药桂枝苦酒汤","耆芍桂酒汤"
"11050","白鱼膏",""
"11051","黄耆肉桂柴胡酒煎汤",""
"11052","　一捻金散",""
"11053","梦灵丸",""
"11054","　一捻金散",""
"11055","　一捻金散",""
"11056","梦灵丸",""
"11057","　一捻金散",""
"11058","　一捻金散",""
"11059","梦熊丸",""
"11060","　一粒金丹",""
"11061","梦中龟授方",""
"11062","　一粒金丹",""
"11079","　一气还魂丹",""
"11063","硇砂丸",""
"11064","　一粒金丹",""
"11065","硇砂丸",""
"11066","枳壳丸",""
"11067","　一粒金丹",""
"11068","枳壳丸",""
"11069","　一粒金丹",""
"11070","硇砂丸",""
"11071","枳壳丸",""
"11072","硇砂丸",""
"11073","枳壳丸",""
"11074","枳壳丸",""
"11075","硇砂丸",""
"11076","　一握七丸",""
"11077","　一滴金丸",""
"11423"," 藿朴胃苓汤",""
"13274"," 茱萸汤",""
"13276"," 茱英散",""
"11078","  一箭金风",""
"11081","　一甲复脉汤",""
"11082","枳壳丸",""
"11083","  一字轻金散",""
"11084","　一字救苦散",""
"11085","枳壳汤",""
"11086","　一赤八乌丸",""
"11087","　一补一发丹",""
"11088","枳壳汤",""
"11089","枳壳散",""
"11090","　一灵三圣饮",""
"11091","　一味归经饮",""
"11092","  一味白术散",""
"11093","硇砂丸",""
"11094","枳壳散",""
"11095","  一味百部膏",""
"11096","枳壳散",""
"11097","  一味竹茹汤",""
"11098","  一味苍术丸",""
"11099","　一味苦参丸",""
"11100","枳壳散",""
"11101","枳壳散",""
"11102","枳壳散",""
"11103","枳壳散",""
"11104","枳实丸",""
"11105","枳实丸",""
"11107","枳实汤",""
"11108","枳实汤",""
"11109","枳实汤",""
"11110","枳实散",""
"11112"," 二香黄连散",""
"14656"," 山甲散",""
"11114"," 蠲痹消毒散",""
"11115"," 蠲痹防痿汤",""
"11116"," 一上散",""
"11181","  乙丑丸",""
"11184","  二子饮",""
"11119"," 一子丹",""
"11120"," 一见消",""
"11121"," 一气丹",""
"11122"," 一甲散",""
"11123"," 一甲煎",""
"11124"," 一仙丹",""
"11126"," 一圣散",""
"11127"," 一扫光",""
"11130"," 一扫光",""
"11131"," 一扫光",""
"11133"," 一字散",""
"11170","  一味黄芩汤",""
"11135"," 一字散",""
"11136"," 一字散",""
"11192","  二乌散",""
"11200"," 二龙丹",""
"11139"," 一阴煎",""
"11140"," 一块气","神仙一块气"
"11141"," 一把抓",""
"11142"," 一把抓",""
"11143"," 一枝春",""
"11144"," 一枝箭",""
"11146"," 一抹散","三灰散"
"11147"," 一抹膏",""
"11148"," 一炁丹",""
"11149"," 一呷散",""
"11150"," 一服饮","二妙香良散"
"11151"," 一服散",""
"11152"," 一剂散",""
"11153"," 一贯煎",""
"11154"," 一厘丹",""
"11155"," 一厘金",""
"11156"," 一厘金",""
"11157"," 一点雪",""
"11158"," 一品丸",""
"11159"," 一香散",""
"11160"," 一胜膏",""
"11161"," 一胜膏",""
"11162"," 一炮散",""
"11163"," 一秤金",""
"11164"," 一笔勾",""
"11220"," 二圣散",""
"11221"," 二圣散","二仙散"
"11165"," 一笔勾",""
"11362"," 珍珠龙脑丸",""
"11183","  乙字化毒丸",""
"11186","  二贝丸",""
"11188","  二气丹",""
"11193","  二乌膏",""
"11201"," 二仙丸",""
"11202"," 二仙丹","赛金散"
"11208"," 二冬膏","天麦二冬青"
"11211"," 二生汤",""
"11212"," 二生散",""
"11213"," 二白散",""
"11214"," 二白散",""
"11215"," 二白散",""
"11216"," 二汁饮",""
"11217"," 二圣丸",""
"11218"," 二圣汤",""
"11219"," 二圣散",""
"15430"," 消毒饮子",""
"11222"," 二圣散",""
"12914"," 茸附养真汤",""
"11223"," 二母丸",""
"11224"," 二母丸",""
"11225"," 二母丸",""
"11226"," 二母汤",""
"11227"," 二母散",""
"11228"," 二母散","二母汤"
"11229"," 二灰散",""
"11230"," 二灰散",""
"11231"," 二至丸",""
"11232"," 二至丸",""
"11233"," 二虫膏",""
"11234"," 二合丸",""
"11235"," 二合散",""
"11236"," 二色丸",""
"11237"," 二阳丹",""
"11497"," 十珍汤",""
"11239"," 二防饮",""
"11240"," 二花散",""
"11241"," 二连汤",""
"11242"," 二连汤",""
"11243"," 二皂散",""
"11244"," 二角散",""
"11245"," 二辛煎",""
"11246"," 二灵丹",""
"11247"," 二灵散",""
"11248"," 二灵散",""
"11498"," 十香丸",""
"11250"," 二陈汤",""
"11251"," 二陈汤",""
"11252"," 二陈汤",""
"11253"," 二妙丸",""
"11254"," 二妙丸",""
"11255"," 二妙汤",""
"11256"," 二妙散",""
"11257"," 二妙散",""
"11279"," 二香散",""
"11258"," 二妙散",""
"11259"," 二青散",""
"11260"," 二苓丸",""
"11261"," 二苓汤",""
"11262"," 二矾丸",""
"11263"," 二矾汤","二矾散"
"11264"," 二奇方",""
"11265"," 二贤散",""
"11266"," 二物汤",""
"11267"," 二物散",""
"11268"," 二金汤",""
"11269"," 二金散",""
"11270"," 二宝丹",""
"11271"," 二宜丸",""
"11272"," 二宜丹",""
"11273"," 二参汤",""
"11274"," 二胡散",""
"11275"," 二草丹",""
"11276"," 二茴散",""
"11277"," 二香丸",""
"11278"," 二香饮",""
"11280"," 二香散",""
"11281"," 二香散",""
"11282"," 二胜丸","香豉丸"
"11283"," 二美散",""
"11284"," 二美膏",""
"11285"," 二姜丸",""
"11286"," 二姜汤",""
"11287"," 二神丸",""
"11288"," 二神散",""
"11289"," 二神散",""
"11290"," 二神散",""
"11291"," 二根汤",""
"11292"," 二消散",""
"11293"," 二消散",""
"11294"," 二海丸",""
"11295"," 二瓶糁",""
"11296"," 二粉散",""
"11297"," 二益丹",""
"11298"," 二黄丸",""
"11299"," 二黄丸",""
"11300"," 二黄丸",""
"11301"," 二黄丹",""
"11302"," 二黄汤",""
"10673","白术丸",""
"10619","越鞠丸",""
"10620","痛泻要方",""
"10267","疏肝解郁汤",""
"10453","参附汤",""
"10463","栝篓薤白半夏汤",""
"10464","枳实薤白桂枝汤",""
"10516","左归丸",""
"10674","珍珠散",""
"10458","回阳救急汤",""
"10518","驻景丸",""
"10070","厚朴麻黄汤",""
"10104","楂曲平胃散",""
"10454","薏苡附子散",""
"10678","珍珠散",""
"15571"," 撮风散",""
"10455","桂枝去芍加蜀漆龙牡救逆汤",""
"10514","六味地黄丸",""
"10519","滋膵饮",""
"10270","当归生姜羊肉汤",""
"10271","当归羊肉汤",""
"10676","珍珠散",""
"10833","白术散",""
"10272","首乌养血汤",""
"10520","增液汤",""
